symbol,company_name,isin,parent_sector,parent_sector_id,major_industry,major_industry_id,sub_industry,sub_industry_id,primary_business,classification_confidence,classification_rationale,classification_source,effective_from,effective_to,last_verified,verification_status
IMFA,Indian Metals & Ferro Alloys Limited,,STEEL,SEC_STEEL,Secondary & Sponge Iron Re-Rolling,IND_SECONDARY_SPONGE_IRON_RE_ROLLING,"Sponge Iron, MS Billets, TMT Rebars & Wire Rods",SUB_SPONGE_IRON_MS_BILLETS_TMT_REBARS_WIRE_RODS,"Direct reduced iron (DRI) sponge iron production, induction furnace billet casting and TMT rebars.",HIGH,"Classified into Parent Sector 'STEEL' and Major Industry 'Secondary & Sponge Iron Re-Rolling' (Sponge Iron, MS Billets, TMT Rebars & Wire Rods) based on primary economic business exposure: Direct reduced iron (DRI) sponge iron production, induction furnace billet casting and TMT rebars.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
IMPAL,India Motor Parts and Accessories Limited,,CEMENT,SEC_CEMENT,Regional Grey & Specialty Cement,IND_REGIONAL_GREY_SPECIALTY_CEMENT,"Regional Grey Cement, White Cement & Wall Putty",SUB_REGIONAL_GREY_CEMENT_WHITE_CEMENT_WALL_PUTTY,"Regional manufacturing of Portland Pozzolana cement, white cement and cementitious construction products.",HIGH,"Classified into Parent Sector 'CEMENT' and Major Industry 'Regional Grey & Specialty Cement' (Regional Grey Cement, White Cement & Wall Putty) based on primary economic business exposure: Regional manufacturing of Portland Pozzolana cement, white cement and cementitious construction products.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
IMPEXFERRO,Impex Ferro Tech Limited,,IT SERVICES,SEC_IT_SERVICES,Mid-Tier IT Services & Digital Consulting,IND_MID_TIER_IT_SERVICES_DIGITAL_CONSULTING,"Custom Software Development, Data Analytics & AI Integration",SUB_CUSTOM_SOFTWARE_DEVELOPMENT_DATA_ANALYTICS_AI_INTEGRATION,"Mid-sized IT consulting delivering digital transformation, data engineering, cybersecurity and agile development.",HIGH,"Classified into Parent Sector 'IT SERVICES' and Major Industry 'Mid-Tier IT Services & Digital Consulting' (Custom Software Development, Data Analytics & AI Integration) based on primary economic business exposure: Mid-sized IT consulting delivering digital transformation, data engineering, cybersecurity and agile development.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INA,Insolation Energy Limited,,POWER,SEC_POWER,Regional Thermal & Hydro Generation,IND_REGIONAL_THERMAL_HYDRO_GENERATION,Pit-Head Thermal Power Stations & Run-of-the-River Hydro Projects,SUB_PIT_HEAD_THERMAL_POWER_STATIONS_RUN_OF_THE_RIVER_HYDRO_PROJECTS,Development and long-term PPA-backed power generation from pit-head thermal stations and run-of-the-river hydroelectric dams.,HIGH,Classified into Parent Sector 'POWER' and Major Industry 'Regional Thermal & Hydro Generation' (Pit-Head Thermal Power Stations & Run-of-the-River Hydro Projects) based on primary economic business exposure: Development and long-term PPA-backed power generation from pit-head thermal stations and run-of-the-river hydroelectric dams.,ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDBANK,Indbank Merchant Banking Services Limited,,BANKING,SEC_BANKING,Private Sector Commercial Banks,IND_PRIVATE_SECTOR_COMMERCIAL_BANKS,"Retail Mortgages, Credit Cards, Corporate Loans & Digital Banking",SUB_RETAIL_MORTGAGES_CREDIT_CARDS_CORPORATE_LOANS_DIGITAL_BANKING,"Full-service private sector commercial bank providing retail credit, wealth products and corporate lending.",HIGH,"Classified into Parent Sector 'BANKING' and Major Industry 'Private Sector Commercial Banks' (Retail Mortgages, Credit Cards, Corporate Loans & Digital Banking) based on primary economic business exposure: Full-service private sector commercial bank providing retail credit, wealth products and corporate lending.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDGN,Indegene Limited,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDHOTEL,The Indian Hotels Company Limited,,HOTELS & HOSPITALITY,SEC_HOTELS_HOSPITALITY,"Luxury, Business & Boutique Hotels",IND_LUXURY_BUSINESS_BOUTIQUE_HOTELS,"5-Star Luxury Palaces, Business Hotels & Vacation Leisure Resorts",SUB_5_STAR_LUXURY_PALACES_BUSINESS_HOTELS_VACATION_LEISURE_RESORTS,"Ownership and hospitality asset management of 5-star luxury heritage palaces, modern business hotels and experiential holiday resorts.",HIGH,"Classified into Parent Sector 'HOTELS & HOSPITALITY' and Major Industry 'Luxury, Business & Boutique Hotels' (5-Star Luxury Palaces, Business Hotels & Vacation Leisure Resorts) based on primary economic business exposure: Ownership and hospitality asset management of 5-star luxury heritage palaces, modern business hotels and experiential holiday resorts.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDIACEM,The India Cements Limited,,CEMENT,SEC_CEMENT,Regional Grey & Specialty Cement,IND_REGIONAL_GREY_SPECIALTY_CEMENT,"Regional Grey Cement, White Cement & Wall Putty",SUB_REGIONAL_GREY_CEMENT_WHITE_CEMENT_WALL_PUTTY,"Regional manufacturing of Portland Pozzolana cement, white cement and cementitious construction products.",HIGH,"Classified into Parent Sector 'CEMENT' and Major Industry 'Regional Grey & Specialty Cement' (Regional Grey Cement, White Cement & Wall Putty) based on primary economic business exposure: Regional manufacturing of Portland Pozzolana cement, white cement and cementitious construction products.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDIAGLYCO,India Glycols Limited,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDIAMART,Indiamart Intermesh Limited,,RETAIL,SEC_RETAIL,Specialty Consumer Retail,IND_SPECIALTY_CONSUMER_RETAIL,"Luxury Watches, Optical, Electronics & Pharmacy Retail Chains",SUB_LUXURY_WATCHES_OPTICAL_ELECTRONICS_PHARMACY_RETAIL_CHAINS,"Specialty retail chains operating exclusive boutiques for luxury swiss timepieces, electronics and pharmaceuticals.",HIGH,"Classified into Parent Sector 'RETAIL' and Major Industry 'Specialty Consumer Retail' (Luxury Watches, Optical, Electronics & Pharmacy Retail Chains) based on primary economic business exposure: Specialty retail chains operating exclusive boutiques for luxury swiss timepieces, electronics and pharmaceuticals.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDIANB,Indian Bank,,BANKING,SEC_BANKING,Public Sector Commercial Banks (PSU),IND_PUBLIC_SECTOR_COMMERCIAL_BANKS_PSU,"Sovereign-Backed Corporate Credit, Agri Loans & CASA Deposits",SUB_SOVEREIGN_BACKED_CORPORATE_CREDIT_AGRI_LOANS_CASA_DEPOSITS,"Public sector scheduled commercial banking offering retail deposits, sovereign lending and MSME financing.",HIGH,"Classified into Parent Sector 'BANKING' and Major Industry 'Public Sector Commercial Banks (PSU)' (Sovereign-Backed Corporate Credit, Agri Loans & CASA Deposits) based on primary economic business exposure: Public sector scheduled commercial banking offering retail deposits, sovereign lending and MSME financing.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDIANCARD,Indian Card Clothing Company Limited,,AUTO,SEC_AUTO,Commercial Vehicles (Trucks & Buses),IND_COMMERCIAL_VEHICLES_TRUCKS_BUSES,Heavy & Medium Duty Haulage Trucks and City Transit Buses,SUB_HEAVY_MEDIUM_DUTY_HAULAGE_TRUCKS_AND_CITY_TRANSIT_BUSES,"Design and mass manufacturing of light, medium and heavy commercial trucks, chassis and public buses.",HIGH,"Classified into Parent Sector 'AUTO' and Major Industry 'Commercial Vehicles (Trucks & Buses)' (Heavy & Medium Duty Haulage Trucks and City Transit Buses) based on primary economic business exposure: Design and mass manufacturing of light, medium and heavy commercial trucks, chassis and public buses.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDIANHUME,Indian Hume Pipe Company Limited,,STEEL,SEC_STEEL,"Steel Pipes, Tubes & Subsea Pipelines",IND_STEEL_PIPES_TUBES_SUBSEA_PIPELINES,"Hollow Structural Sections, Seamless Pipes & SAW Pipes",SUB_HOLLOW_STRUCTURAL_SECTIONS_SEAMLESS_PIPES_SAW_PIPES,"Manufacturing of electric resistance welded (ERW) structural steel tubes, seamless tubes and oil/gas pipelines.",HIGH,"Classified into Parent Sector 'STEEL' and Major Industry 'Steel Pipes, Tubes & Subsea Pipelines' (Hollow Structural Sections, Seamless Pipes & SAW Pipes) based on primary economic business exposure: Manufacturing of electric resistance welded (ERW) structural steel tubes, seamless tubes and oil/gas pipelines.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDIASHLTR,India Shelter Finance Corporation Limited,,NBFC & LENDING,SEC_NBFC_LENDING,Corporate & Specialized Lending NBFCs,IND_CORPORATE_SPECIALIZED_LENDING_NBFCS,"Structured Debt, Infrastructure Loans & Working Capital",SUB_STRUCTURED_DEBT_INFRASTRUCTURE_LOANS_WORKING_CAPITAL,Non-banking financial company providing structured wholesale corporate financing and capital solutions.,MEDIUM,"Classified into Parent Sector 'NBFC & LENDING' and Major Industry 'Corporate & Specialized Lending NBFCs' (Structured Debt, Infrastructure Loans & Working Capital) based on primary economic business exposure: Non-banking financial company providing structured wholesale corporate financing and capital solutions.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDIGO,InterGlobe Aviation Limited,,AVIATION,SEC_AVIATION,Passenger Airlines & Air Transport,IND_PASSENGER_AIRLINES_AIR_TRANSPORT,Scheduled Low-Cost Domestic & International Passenger Airline Operations,SUB_SCHEDULED_LOW_COST_DOMESTIC_INTERNATIONAL_PASSENGER_AIRLINE_OPERATIONS,Fleet operations of narrow-body commercial passenger jet aircraft providing domestic hub-and-spoke flights and international connectivity.,HIGH,Classified into Parent Sector 'AVIATION' and Major Industry 'Passenger Airlines & Air Transport' (Scheduled Low-Cost Domestic & International Passenger Airline Operations) based on primary economic business exposure: Fleet operations of narrow-body commercial passenger jet aircraft providing domestic hub-and-spoke flights and international connectivity.,ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDIGOPNTS,Indigo Paints Limited,,PAINTS & COATINGS,SEC_PAINTS_COATINGS,Decorative & Industrial Paints,IND_DECORATIVE_INDUSTRIAL_PAINTS,"Interior & Exterior Emulsions, Automotive & Industrial Coatings",SUB_INTERIOR_EXTERIOR_EMULSIONS_AUTOMOTIVE_INDUSTRIAL_COATINGS,"Manufacturing and distribution of decorative acrylic wall emulsions, wood finishes and automotive OEM coatings.",HIGH,"Classified into Parent Sector 'PAINTS & COATINGS' and Major Industry 'Decorative & Industrial Paints' (Interior & Exterior Emulsions, Automotive & Industrial Coatings) based on primary economic business exposure: Manufacturing and distribution of decorative acrylic wall emulsions, wood finishes and automotive OEM coatings.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDIQUBE,Indiqube Spaces Limited,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDNIPPON,India Nippon Electricals Limited,,CONSUMER ELECTRICALS,SEC_CONSUMER_ELECTRICALS,Fast Moving Electrical Goods (FMEG),IND_FAST_MOVING_ELECTRICAL_GOODS_FMEG,"Ceiling Fans, Domestic LED Lighting & Switchgear",SUB_CEILING_FANS_DOMESTIC_LED_LIGHTING_SWITCHGEAR,"Consumer electrical appliances including energy-efficient BLDC fans, domestic LED luminaires and switches.",HIGH,"Classified into Parent Sector 'CONSUMER ELECTRICALS' and Major Industry 'Fast Moving Electrical Goods (FMEG)' (Ceiling Fans, Domestic LED Lighting & Switchgear) based on primary economic business exposure: Consumer electrical appliances including energy-efficient BLDC fans, domestic LED luminaires and switches.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDOAMIN,Indo Amines Limited,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDOBORAX,Indo Borax & Chemicals Limited,,CHEMICALS,SEC_CHEMICALS,Basic Organic & Inorganic Chemicals,IND_BASIC_ORGANIC_INORGANIC_CHEMICALS,"Soda Ash, Caustic Soda, Chlorine & Industrial Acids",SUB_SODA_ASH_CAUSTIC_SODA_CHLORINE_INDUSTRIAL_ACIDS,"High-volume basic chemical production including chlor-alkali products, synthetic soda ash and industrial acids.",HIGH,"Classified into Parent Sector 'CHEMICALS' and Major Industry 'Basic Organic & Inorganic Chemicals' (Soda Ash, Caustic Soda, Chlorine & Industrial Acids) based on primary economic business exposure: High-volume basic chemical production including chlor-alkali products, synthetic soda ash and industrial acids.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
INDOCO,Indoco Remedies Limited,,PHARMACEUTICALS,SEC_PHARMACEUTICALS,Finished Dosage Formulations,IND_FINISHED_DOSAGE_FORMULATIONS,"Branded Generic Tablets, Capsules, Syrups & Inhalers",SUB_BRANDED_GENERIC_TABLETS_CAPSULES_SYRUPS_INHALERS,Manufacturing and marketing of branded generic prescription medicines and OTC therapeutic formulations.,HIGH,"Classified into Parent Sector 'PHARMACEUTICALS' and Major Industry 'Finished Dosage Formulations' (Branded Generic Tablets, Capsules, Syrups & Inhalers) based on primary economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC therapeutic formulations.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
